date_id,Year,Month,Dayweek,Day of week,Holiday Indicator
D3133,1992,7,Sunday,Weekend,Non-Holiday
D3134,1992,7,Thursday,Weekday,Non-Holiday
D3135,1992,7,Tuesday,Weekday,Non-Holiday
D3136,1992,7,Wednesday,Weekday,Non-Holiday
D3137,1992,6,Friday,Weekday,Non-Holiday
D3138,1992,6,Monday,Weekday,Non-Holiday
D3139,1992,6,Saturday,Weekend,Non-Holiday
D3140,1992,6,Sunday,Weekend,Non-Holiday
D3141,1992,6,Thursday,Weekday,Non-Holiday
D3142,1992,6,Tuesday,Weekday,Non-Holiday
D3143,1992,6,Wednesday,Weekday,Non-Holiday
D3144,1992,5,Friday,Weekday,Non-Holiday
D3145,1992,5,Monday,Weekday,Non-Holiday
D3146,1992,5,Saturday,Weekend,Non-Holiday
D3147,1992,5,Sunday,Weekend,Non-Holiday
D3148,1992,5,Thursday,Weekday,Non-Holiday
D3149,1992,5,Tuesday,Weekday,Non-Holiday
D3150,1992,5,Wednesday,Weekday,Non-Holiday
D3151,1992,4,Friday,Weekday,Non-Holiday
D3152,1992,4,Monday,Weekday,Non-Holiday
D3153,1992,4,Saturday,Weekend,Non-Holiday
D3154,1992,4,Sunday,Weekend,Non-Holiday
D3155,1992,4,Thursday,Weekday,Non-Holiday
D3156,1992,4,Tuesday,Weekday,Non-Holiday
D3157,1992,4,Wednesday,Weekday,Non-Holiday
D3158,1992,3,Friday,Weekday,Non-Holiday
D3159,1992,3,Monday,Weekday,Non-Holiday
D3160,1992,3,Saturday,Weekend,Non-Holiday
D3161,1992,3,Sunday,Weekend,Non-Holiday
D3162,1992,3,Thursday,Weekday,Non-Holiday
D3163,1992,3,Tuesday,Weekday,Non-Holiday
D3164,1992,3,Wednesday,Weekday,Non-Holiday
D3165,1992,2,Friday,Weekday,Non-Holiday
D3166,1992,2,Monday,Weekday,Non-Holiday
D3167,1992,2,Saturday,Weekend,Non-Holiday
D3168,1992,2,Sunday,Weekend,Non-Holiday
D3169,1992,2,Thursday,Weekday,Non-Holiday
D3170,1992,2,Tuesday,Weekday,Non-Holiday
D3171,1992,2,Wednesday,Weekday,Non-Holiday
D3172,1992,1,Friday,Weekday,Christmas
D3173,1992,1,Friday,Weekday,Non-Holiday
D3174,1992,1,Monday,Weekday,Non-Holiday
D3175,1992,1,Saturday,Weekend,Non-Holiday
D3176,1992,1,Sunday,Weekend,Non-Holiday
D3177,1992,1,Thursday,Weekday,Non-Holiday
D3178,1992,1,Thursday,Weekday,Christmas
D3179,1992,1,Tuesday,Weekday,Non-Holiday
D3180,1992,1,Wednesday,Weekday,Non-Holiday
D3181,1992,1,Wednesday,Weekday,Christmas
D3182,1991,12,Friday,Weekday,Christmas
D3183,1991,12,Friday,Weekday,Non-Holiday
D3184,1991,12,Monday,Weekday,Non-Holiday
D3185,1991,12,Monday,Weekday,Christmas
D3186,1991,12,Saturday,Weekend,Non-Holiday
D3187,1991,12,Saturday,Weekend,Christmas
D3188,1991,12,Sunday,Weekend,Non-Holiday
D3189,1991,12,Sunday,Weekend,Christmas
D3190,1991,12,Thursday,Weekday,Christmas
D3191,1991,12,Thursday,Weekday,Non-Holiday
D3192,1991,12,Tuesday,Weekday,Christmas
D3193,1991,12,Tuesday,Weekday,Non-Holiday
D3194,1991,12,Wednesday,Weekday,Christmas
D3195,1991,12,Wednesday,Weekday,Non-Holiday
D3196,1991,11,Friday,Weekday,Non-Holiday
D3197,1991,11,Monday,Weekday,Non-Holiday
D3198,1991,11,Saturday,Weekend,Non-Holiday
D3199,1991,11,Sunday,Weekend,Non-Holiday
D3200,1991,11,Thursday,Weekday,Non-Holiday
D3201,1991,11,Tuesday,Weekday,Non-Holiday
D3202,1991,11,Wednesday,Weekday,Non-Holiday
D3203,1991,10,Friday,Weekday,Non-Holiday
D3204,1991,10,Monday,Weekday,Non-Holiday
D3205,1991,10,Saturday,Weekend,Non-Holiday
D3206,1991,10,Sunday,Weekend,Non-Holiday
D3207,1991,10,Thursday,Weekday,Non-Holiday
D3208,1991,10,Tuesday,Weekday,Non-Holiday
D3209,1991,10,Wednesday,Weekday,Non-Holiday
D3210,1991,9,Friday,Weekday,Non-Holiday
D3211,1991,9,Monday,Weekday,Non-Holiday
D3212,1991,9,Saturday,Weekend,Non-Holiday
D3213,1991,9,Sunday,Weekend,Non-Holiday
D3214,1991,9,Thursday,Weekday,Non-Holiday
D3215,1991,9,Tuesday,Weekday,Non-Holiday
D3216,1991,9,Wednesday,Weekday,Non-Holiday
D3217,1991,8,Friday,Weekday,Non-Holiday
D3218,1991,8,Monday,Weekday,Non-Holiday
D3219,1991,8,Saturday,Weekend,Non-Holiday
D3220,1991,8,Sunday,Weekend,Non-Holiday
D3221,1991,8,Thursday,Weekday,Non-Holiday
D3222,1991,8,Tuesday,Weekday,Non-Holiday
D3223,1991,8,Wednesday,Weekday,Non-Holiday
D3224,1991,7,Friday,Weekday,Non-Holiday
D3225,1991,7,Monday,Weekday,Non-Holiday
D3226,1991,7,Saturday,Weekend,Non-Holiday
D3227,1991,7,Sunday,Weekend,Non-Holiday
D3228,1991,7,Thursday,Weekday,Non-Holiday
D3229,1991,7,Tuesday,Weekday,Non-Holiday
D3230,1991,7,Wednesday,Weekday,Non-Holiday
D3231,1991,6,Friday,Weekday,Non-Holiday
D3232,1991,6,Monday,Weekday,Non-Holiday
D3233,1991,6,Saturday,Weekend,Non-Holiday
D3234,1991,6,Sunday,Weekend,Non-Holiday
D3235,1991,6,Thursday,Weekday,Non-Holiday
D3236,1991,6,Tuesday,Weekday,Non-Holiday
D3237,1991,6,Wednesday,Weekday,Non-Holiday
D3238,1991,5,Friday,Weekday,Non-Holiday
D3239,1991,5,Monday,Weekday,Non-Holiday
D3240,1991,5,Saturday,Weekend,Non-Holiday
D3241,1991,5,Sunday,Weekend,Non-Holiday
D3242,1991,5,Thursday,Weekday,Non-Holiday
D3243,1991,5,Tuesday,Weekday,Non-Holiday
D3244,1991,5,Wednesday,Weekday,Non-Holiday
D3245,1991,4,Friday,Weekday,Non-Holiday
D3246,1991,4,Monday,Weekday,Non-Holiday
D3247,1991,4,Saturday,Weekend,Non-Holiday
D3248,1991,4,Sunday,Weekend,Non-Holiday
D3249,1991,4,Thursday,Weekday,Non-Holiday
D3250,1991,4,Tuesday,Weekday,Non-Holiday
D3251,1991,4,Wednesday,Weekday,Non-Holiday
D3252,1991,3,Friday,Weekday,Non-Holiday
D3253,1991,3,Monday,Weekday,Non-Holiday
D3254,1991,3,Saturday,Weekend,Non-Holiday
D3255,1991,3,Sunday,Weekend,Non-Holiday
D3256,1991,3,Thursday,Weekday,Non-Holiday
D3257,1991,3,Tuesday,Weekday,Non-Holiday
D3258,1991,3,Wednesday,Weekday,Non-Holiday
D3259,1991,2,Friday,Weekday,Non-Holiday
D3260,1991,2,Monday,Weekday,Non-Holiday
D3261,1991,2,Saturday,Weekend,Non-Holiday
D3262,1991,2,Sunday,Weekend,Non-Holiday
D3263,1991,2,Thursday,Weekday,Non-Holiday
D3264,1991,2,Tuesday,Weekday,Non-Holiday
D3265,1991,2,Wednesday,Weekday,Non-Holiday
D3266,1991,1,Friday,Weekday,Non-Holiday
D3267,1991,1,Monday,Weekday,Non-Holiday
D3268,1991,1,Saturday,Weekend,Non-Holiday
D3269,1991,1,Sunday,Weekend,Non-Holiday
D3270,1991,1,Thursday,Weekday,Non-Holiday
D3271,1991,1,Thursday,Weekday,Christmas
D3272,1991,1,Tuesday,Weekday,Christmas
D3273,1991,1,Tuesday,Weekday,Non-Holiday
D3274,1991,1,Wednesday,Weekday,Christmas
D3275,1991,1,Wednesday,Weekday,Non-Holiday
D3276,1990,12,Friday,Weekday,Christmas
D3277,1990,12,Friday,Weekday,Non-Holiday
D3278,1990,12,Monday,Weekday,Non-Holiday
D3279,1990,12,Monday,Weekday,Christmas
D3280,1990,12,Saturday,Weekend,Non-Holiday
D3281,1990,12,Saturday,Weekend,Christmas
D3282,1990,12,Sunday,Weekend,Non-Holiday
D3283,1990,12,Sunday,Weekend,Christmas
D3284,1990,12,Thursday,Weekday,Non-Holiday
D3285,1990,12,Thursday,Weekday,Christmas
D3286,1990,12,Tuesday,Weekday,Non-Holiday
D3287,1990,12,Tuesday,Weekday,Christmas
D3288,1990,12,Wednesday,Weekday,Non-Holiday
D3289,1990,12,Wednesday,Weekday,Christmas
D3290,1990,11,Friday,Weekday,Non-Holiday
D3291,1990,11,Monday,Weekday,Non-Holiday
D3292,1990,11,Saturday,Weekend,Non-Holiday
D3293,1990,11,Sunday,Weekend,Non-Holiday
D3294,1990,11,Thursday,Weekday,Non-Holiday
D3295,1990,11,Tuesday,Weekday,Non-Holiday
D3296,1990,11,Wednesday,Weekday,Non-Holiday
D3297,1990,10,Friday,Weekday,Non-Holiday
D3298,1990,10,Monday,Weekday,Non-Holiday
D3299,1990,10,Saturday,Weekend,Non-Holiday
D3300,1990,10,Sunday,Weekend,Non-Holiday
D3301,1990,10,Thursday,Weekday,Non-Holiday
D3302,1990,10,Tuesday,Weekday,Non-Holiday
D3303,1990,10,Wednesday,Weekday,Non-Holiday
D3304,1990,9,Friday,Weekday,Non-Holiday
D3305,1990,9,Monday,Weekday,Non-Holiday
D3306,1990,9,Saturday,Weekend,Non-Holiday
D3307,1990,9,Sunday,Weekend,Non-Holiday
D3308,1990,9,Thursday,Weekday,Non-Holiday
D3309,1990,9,Tuesday,Weekday,Non-Holiday
D3310,1990,9,Wednesday,Weekday,Non-Holiday
D3311,1990,8,Friday,Weekday,Non-Holiday
D3312,1990,8,Monday,Weekday,Non-Holiday
D3313,1990,8,Saturday,Weekend,Non-Holiday
D3314,1990,8,Sunday,Weekend,Non-Holiday
D3315,1990,8,Thursday,Weekday,Non-Holiday
D3316,1990,8,Tuesday,Weekday,Non-Holiday
D3317,1990,8,Wednesday,Weekday,Non-Holiday
D3318,1990,7,Friday,Weekday,Non-Holiday
D3319,1990,7,Monday,Weekday,Non-Holiday
D3320,1990,7,Saturday,Weekend,Non-Holiday
D3321,1990,7,Sunday,Weekend,Non-Holiday
D3322,1990,7,Thursday,Weekday,Non-Holiday
D3323,1990,7,Tuesday,Weekday,Non-Holiday
D3324,1990,7,Wednesday,Weekday,Non-Holiday
D3325,1990,6,Friday,Weekday,Non-Holiday
D3326,1990,6,Monday,Weekday,Non-Holiday
D3327,1990,6,Saturday,Weekend,Non-Holiday
D3328,1990,6,Sunday,Weekend,Non-Holiday
D3329,1990,6,Thursday,Weekday,Non-Holiday
D3330,1990,6,Tuesday,Weekday,Non-Holiday
D3331,1990,6,Wednesday,Weekday,Non-Holiday
D3332,1990,5,Friday,Weekday,Non-Holiday
D3333,1990,5,Monday,Weekday,Non-Holiday
D3334,1990,5,Saturday,Weekend,Non-Holiday
D3335,1990,5,Sunday,Weekend,Non-Holiday
D3336,1990,5,Thursday,Weekday,Non-Holiday
D3337,1990,5,Tuesday,Weekday,Non-Holiday
D3338,1990,5,Wednesday,Weekday,Non-Holiday
D3339,1990,4,Friday,Weekday,Non-Holiday
D3340,1990,4,Monday,Weekday,Non-Holiday
D3341,1990,4,Saturday,Weekend,Non-Holiday
D3342,1990,4,Sunday,Weekend,Non-Holiday
D3343,1990,4,Thursday,Weekday,Non-Holiday
D3344,1990,4,Tuesday,Weekday,Non-Holiday
D3345,1990,4,Wednesday,Weekday,Non-Holiday
D3346,1990,3,Friday,Weekday,Non-Holiday
D3347,1990,3,Monday,Weekday,Non-Holiday
D3348,1990,3,Saturday,Weekend,Non-Holiday
D3349,1990,3,Sunday,Weekend,Non-Holiday
D3350,1990,3,Thursday,Weekday,Non-Holiday
D3351,1990,3,Tuesday,Weekday,Non-Holiday
D3352,1990,3,Wednesday,Weekday,Non-Holiday
D3353,1990,2,Friday,Weekday,Non-Holiday
D3354,1990,2,Monday,Weekday,Non-Holiday
D3355,1990,2,Saturday,Weekend,Non-Holiday
D3356,1990,2,Sunday,Weekend,Non-Holiday
D3357,1990,2,Thursday,Weekday,Non-Holiday
D3358,1990,2,Tuesday,Weekday,Non-Holiday
D3359,1990,2,Wednesday,Weekday,Non-Holiday
D3360,1990,1,Friday,Weekday,Non-Holiday
D3361,1990,1,Monday,Weekday,Non-Holiday
D3362,1990,1,Monday,Weekday,Christmas
D3363,1990,1,Saturday,Weekend,Non-Holiday
D3364,1990,1,Sunday,Weekend,Non-Holiday
D3365,1990,1,Thursday,Weekday,Non-Holiday
D3366,1990,1,Tuesday,Weekday,Non-Holiday
D3367,1990,1,Tuesday,Weekday,Christmas
D3368,1990,1,Wednesday,Weekday,Non-Holiday
D3369,1990,1,Wednesday,Weekday,Christmas
D3370,1989,12,Friday,Weekday,Non-Holiday
D3371,1989,12,Friday,Weekday,Christmas
D3372,1989,12,Monday,Weekday,Non-Holiday
D3373,1989,12,Monday,Weekday,Christmas
D3374,1989,12,Saturday,Weekend,Christmas
D3375,1989,12,Saturday,Weekend,Non-Holiday
D3376,1989,12,Sunday,Weekend,Non-Holiday
D3377,1989,12,Sunday,Weekend,Christmas
D3378,1989,12,Thursday,Weekday,Non-Holiday
D3379,1989,12,Thursday,Weekday,Christmas
D3380,1989,12,Tuesday,Weekday,Non-Holiday
D3381,1989,12,Tuesday,Weekday,Christmas
D3382,1989,12,Wednesday,Weekday,Non-Holiday
D3383,1989,12,Wednesday,Weekday,Christmas
D3384,1989,11,Friday,Weekday,Non-Holiday
D3385,1989,11,Monday,Weekday,Non-Holiday
D3386,1989,11,Saturday,Weekend,Non-Holiday
D3387,1989,11,Sunday,Weekend,Non-Holiday
D3388,1989,11,Thursday,Weekday,Non-Holiday
D3389,1989,11,Tuesday,Weekday,Non-Holiday
D3390,1989,11,Wednesday,Weekday,Non-Holiday
D3391,1989,10,Friday,Weekday,Non-Holiday
D3392,1989,10,Monday,Weekday,Non-Holiday
D3393,1989,10,Saturday,Weekend,Non-Holiday
D3394,1989,10,Sunday,Weekend,Non-Holiday
D3395,1989,10,Thursday,Weekday,Non-Holiday
D3396,1989,10,Tuesday,Weekday,Non-Holiday
D3397,1989,10,Wednesday,Weekday,Non-Holiday
D3398,1989,9,Friday,Weekday,Non-Holiday
D3399,1989,9,Monday,Weekday,Non-Holiday
D3400,1989,9,Saturday,Weekend,Non-Holiday
D3401,1989,9,Sunday,Weekend,Non-Holiday
D3402,1989,9,Thursday,Weekday,Non-Holiday
D3403,1989,9,Tuesday,Weekday,Non-Holiday
D3404,1989,9,Wednesday,Weekday,Non-Holiday
D3405,1989,8,Friday,Weekday,Non-Holiday
D3406,1989,8,Monday,Weekday,Non-Holiday
D3407,1989,8,Saturday,Weekend,Non-Holiday
D3408,1989,8,Sunday,Weekend,Non-Holiday
D3409,1989,8,Thursday,Weekday,Non-Holiday
D3410,1989,8,Tuesday,Weekday,Non-Holiday
D3411,1989,8,Wednesday,Weekday,Non-Holiday
D3412,1989,7,Friday,Weekday,Non-Holiday
D3413,1989,7,Monday,Weekday,Non-Holiday
D3414,1989,7,Saturday,Weekend,Non-Holiday
D3415,1989,7,Sunday,Weekend,Non-Holiday
D3416,1989,7,Thursday,Weekday,Non-Holiday
D3417,1989,7,Tuesday,Weekday,Non-Holiday
D3418,1989,7,Wednesday,Weekday,Non-Holiday
D3419,1989,6,Friday,Weekday,Non-Holiday
D3420,1989,6,Monday,Weekday,Non-Holiday
D3421,1989,6,Saturday,Weekend,Non-Holiday
D3422,1989,6,Sunday,Weekend,Non-Holiday
D3423,1989,6,Thursday,Weekday,Non-Holiday
D3424,1989,6,Tuesday,Weekday,Non-Holiday
D3425,1989,6,Wednesday,Weekday,Non-Holiday
D3426,1989,5,Friday,Weekday,Non-Holiday
D3427,1989,5,Monday,Weekday,Non-Holiday
D3428,1989,5,Saturday,Weekend,Non-Holiday
D3429,1989,5,Sunday,Weekend,Non-Holiday
D3430,1989,5,Thursday,Weekday,Non-Holiday
D3431,1989,5,Tuesday,Weekday,Non-Holiday
D3432,1989,5,Wednesday,Weekday,Non-Holiday
D3433,1989,4,Friday,Weekday,Non-Holiday
D3434,1989,4,Monday,Weekday,Non-Holiday
D3435,1989,4,Saturday,Weekend,Non-Holiday
D3436,1989,4,Sunday,Weekend,Non-Holiday
D3437,1989,4,Thursday,Weekday,Non-Holiday
D3438,1989,4,Tuesday,Weekday,Non-Holiday
D3439,1989,4,Wednesday,Weekday,Non-Holiday
D3440,1989,3,Friday,Weekday,Non-Holiday
D3441,1989,3,Monday,Weekday,Non-Holiday
D3442,1989,3,Saturday,Weekend,Non-Holiday
D3443,1989,3,Sunday,Weekend,Non-Holiday
D3444,1989,3,Thursday,Weekday,Non-Holiday
D3445,1989,3,Tuesday,Weekday,Non-Holiday
D3446,1989,3,Wednesday,Weekday,Non-Holiday
D3447,1989,2,Friday,Weekday,Non-Holiday
D3448,1989,2,Monday,Weekday,Non-Holiday
D3449,1989,2,Saturday,Weekend,Non-Holiday
D3450,1989,2,Sunday,Weekend,Non-Holiday
D3451,1989,2,Thursday,Weekday,Non-Holiday
D3452,1989,2,Tuesday,Weekday,Non-Holiday
D3453,1989,2,Wednesday,Weekday,Non-Holiday
D3454,1989,1,Friday,Weekday,Non-Holiday
D3455,1989,1,Monday,Weekday,Christmas
D3456,1989,1,Monday,Weekday,Non-Holiday
D3457,1989,1,Saturday,Weekend,Non-Holiday
D3458,1989,1,Sunday,Weekend,Non-Holiday
D3459,1989,1,Sunday,Weekend,Christmas
D3460,1989,1,Thursday,Weekday,Non-Holiday
D3461,1989,1,Tuesday,Weekday,Non-Holiday
D3462,1989,1,Tuesday,Weekday,Christmas
D3463,1989,1,Wednesday,Weekday,Non-Holiday
